,uniq_id,product_name_FK,retail_price_FK,discounted_price_at_FK,product_name_AMZ,retail_price_AMZ,discounted_price_at_AMZ
289,46f622a6688caa767a3f6cceb9fa8aef,Fashion Tree Men's Solid Formal Shirt,999,349,Fashion Tree Men's Solid Formal Shirt,981,411
290,198d1c5f878b00791bea5b3adf00ccc0,Fashion Tree Men's Solid Formal Shirt,999,349,Fashion Tree Men's Solid Formal Shirt,987,418
291,d988dbb10d54671d92c98e61129399c0,Fashion Tree Men's Solid Formal Shirt,999,349,Fashion Tree Men's Solid Formal Shirt,996,402
292,9965d5fc650def69464bee1c19b52598,Gee & Bee Casual Printed Women's Kurti,1664,499,Gee & Bee Casual Printed Women's Kurti,1659,607
293,89904d9fd021a498f519fbcbfc654504,Gee & Bee Casual Printed Women's Kurti,2499,749,Gee & Bee Casual Printed Women's Kurti,2493,849
294,5681d0650d64d77d41d1e946b6580220,Dumdaar.Com Casual Short Sleeve Self Design Women's Top,999,399,Dumdaar.Com Casual Short Sleeve Self Design Women's Top,981,471
295,7295b59311f9124eedbe1c49f2278fb9,"F&S Casual, Party Short Sleeve Self Design Women's Top",1299,421,"F&S Casual, Party Short Sleeve Self Design Women's Top",1291,502
297,f8be073ac46a6a483b3b4216224fcd99,The Clove Casual 3/4 Sleeve Self Design Women's Top,800,399,The Clove Casual 3/4 Sleeve Self Design Women's Top,791,503
299,ab835ab63482692c69f24e59abc858ad,Fantasy Ika Casual Short Sleeve Solid Women's Top,950,449,Fantasy Ika Casual Short Sleeve Solid Women's Top,932,575
300,c1cbcbc28ebf16e97d95cde63f2a635a,Fantasy Ika Casual 3/4 Sleeve Self Design Women's Top,849,499,Fantasy Ika Casual 3/4 Sleeve Self Design Women's Top,846,567
301,0b350e8d5379eb859980883a9192c1c9,Ausy Casual Short Sleeve Floral Print Women's Top,999,367,Ausy Casual Short Sleeve Floral Print Women's Top,980,408
302,ca1d2871ce9800a24469cc1fb5ec1a35,Ausy Casual Short Sleeve Printed Women's Top,999,367,Ausy Casual Short Sleeve Printed Women's Top,989,430
306,038459e2a0372ee61a11401f4cc51bf2,"Soie Casual, Festive, Formal, Lounge Wear, Party Sleeveless Embellished, Solid Women's Top",1390,695,"Soie Casual, Festive, Formal, Lounge Wear, Party Sleeveless Embellished, Solid Women's Top",1370,778
308,fe7d5218895438b3f791e77d801f2128,"@499 Casual, Festive, Formal, Lounge Wear, Party Sleeveless Embellished Women's Top",698,342,"@499 Casual, Festive, Formal, Lounge Wear, Party Sleeveless Embellished Women's Top",694,441
309,e0f0e5d360b14e137e5b438cd99f5849,Lee Mark Men's Solid Formal Shirt,1699,599,Lee Mark Men's Solid Formal Shirt,1697,726
310,e44d8aafc787cea6c851bb01ae2c704e,Soie Casual Sleeveless Solid Women's Top,1089,545,Soie Casual Sleeveless Solid Women's Top,1077,629
311,9ff03a2eaf2dfe2c2cc13c159c5523f8,Hichkii Casual Cape Sleeve Embroidered Women's Top,799,499,Hichkii Casual Cape Sleeve Embroidered Women's Top,796,633
312,84d7c931496624258a367e542fcbb7c8,"Soie Casual, Festive, Formal, Lounge Wear, Party Sleeveless Solid Women's Top",1419,710,"Soie Casual, Festive, Formal, Lounge Wear, Party Sleeveless Solid Women's Top",1417,877
316,15814b5b2ba4b6ff16ef8d3692e5821c,SPECIES Striped Round Neck Women's Sweater,1699,1019,SPECIES Striped Round Neck Women's Sweater,1683,1299
321,603150b1b1aef33678c330c22a76a18d,Varanga Casual Short Sleeve Printed Women's Top,1199,299,Varanga Casual Short Sleeve Printed Women's Top,1192,345
322,c323b5a64d0f51dafcf1e3730dbbdbf4,Varanga Casual Short Sleeve Printed Women's Top,1199,479,Varanga Casual Short Sleeve Printed Women's Top,1193,613
323,d0b2ff6a4250098ea84368c59a1185b7,Orous Casual 3/4 Sleeve Printed Women's Top,2400,480,Orous Casual 3/4 Sleeve Printed Women's Top,2393,540
325,944e519a7fac6d648246603aa4639b62,Status Quo Men's Solid Casual Shirt,1699,849,Status Quo Men's Solid Casual Shirt,1680,1039
326,cb3f1acf06c356feed26973d51f78bcc,"Asian Gems & Jewels 6.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Cat's Eye NA K Ring",1656,828,"Asian Gems & Jewels 6.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Cat's Eye NA K Ring",1639,997
327,4087e8f2c0aefe09457ec6eff0fc564a,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Zircon Ring",3030,757,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Zircon Ring",3024,879
328,38122f3361aa04dcbc7b7aea2d0d7aee,"Sarva Casual, Party Sleeveless Self Design, Printed Women's Top",2325,775,"Sarva Casual, Party Sleeveless Self Design, Printed Women's Top",2307,905
329,6cccc848e8eb02d27e40c466a2ebb234,"Sarva Party, Casual Sleeveless Self Design Women's Top",2550,850,"Sarva Party, Casual Sleeveless Self Design Women's Top",2548,970
330,f9f9723a6117697f96b0f8c59f1292cb,PrettyPataka Party Full Sleeve Woven Women's Top,2500,899,PrettyPataka Party Full Sleeve Woven Women's Top,2493,1068
331,29d1c93facf075f0baae561a275cd75a,"Sarva Party, Formal, Casual Sleeveless Embellished Women's Top",2700,899,"Sarva Party, Formal, Casual Sleeveless Embellished Women's Top",2687,1163
332,7f648116541a6100389909fbb7e88a2b,"Tenn Casual, Party Sleeveless Floral Print Women's Top",2000,699,"Tenn Casual, Party Sleeveless Floral Print Women's Top",1987,806
333,e2cb21630dd11ca5f935830f4a8d1bb2,Maggie Party Sleeveless Floral Print Women's Top,1999,599,Maggie Party Sleeveless Floral Print Women's Top,1979,664
334,87e9596cfb4cb8a94965b781cafa621c,"Retaaz Casual, Party, Festive Sleeveless Floral Print Women's Top",2999,829,"Retaaz Casual, Party, Festive Sleeveless Floral Print Women's Top",2979,1051
335,1a1c31d7d73fe0e0090bf07fe5a3f4e8,"Retaaz Casual, Party, Festive Sleeveless Floral Print Women's Top",2999,829,"Retaaz Casual, Party, Festive Sleeveless Floral Print Women's Top",2980,1061
336,54371d19020cf5486e3118a71e43dd30,"Urban Fashion Bank Casual, Party, Festive, Lounge Wear Sleeveless Embellished Women's Top",600,365,"Urban Fashion Bank Casual, Party, Festive, Lounge Wear Sleeveless Embellished Women's Top",591,446
337,4d65336a84de9fce6b0753befe9bc4b3,Wowww Casual Short Sleeve Solid Women's Top,1500,850,Wowww Casual Short Sleeve Solid Women's Top,1488,1013
338,82c661c120b5040fa7383eee7e08ebe9,"Urban Fashion Bank Casual, Party, Festive, Lounge Wear Sleeveless Printed Women's Top",1500,450,"Urban Fashion Bank Casual, Party, Festive, Lounge Wear Sleeveless Printed Women's Top",1494,525
339,521c49158c09a0b765ec742987f08fb2,Urban Fashion Bank Casual 3/4 Sleeve Solid Women's Top,700,355,Urban Fashion Bank Casual 3/4 Sleeve Solid Women's Top,688,443
340,e0848a26ab3e667c434fd435619e5ea9,Hangover Solid Round Neck Women's Sweater,1599,499,Hangover Solid Round Neck Women's Sweater,1582,634
341,325c294de01be7e172feb49dc89189be,"Asian Gems & Jewels 5.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Coral Ring",1743,872,"Asian Gems & Jewels 5.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Coral Ring",1733,1078
342,9b3b8f9b4f37b726c72b312e5db14aeb,Colbrii Casual Full Sleeve Printed Women's Top,1100,700,Colbrii Casual Full Sleeve Printed Women's Top,1090,790
343,f359bb13673c61ddd24664dee5f79d44,My Addiction Casual Full Sleeve Embroidered Women's Top,1199,579,My Addiction Casual Full Sleeve Embroidered Women's Top,1183,705
344,2f532e42187b928473c00f0c69a6a17a,"SFDS Casual, Formal, Party Full Sleeve Printed Women's Top",2500,999,"SFDS Casual, Formal, Party Full Sleeve Printed Women's Top",2492,1169
345,665a24df1812d30a3f77cb4eb6211376,"Membooz Casual, Party Short Sleeve Self Design Women's Top",1200,689,"Membooz Casual, Party Short Sleeve Self Design Women's Top",1199,871
349,d3d0388e29c2a836b00262f13e0eda42,Herberto Girl's A-line Dress,1699,971,Herberto Girl's A-line Dress,1683,1185
352,8fba991927f00f377e1b2dbf1824dd78,Kids On Board Girl's Gathered Dress,1499,699,Kids On Board Girl's Gathered Dress,1498,841
353,c72001e7544d808b9804b4ec37465d32,ABHIRA Girl's A-line Dress,1999,699,ABHIRA Girl's A-line Dress,1979,850
354,ff315b50dc07e7917a261544f0feb063,Herberto Girl's High Low Dress,1899,1025,Herberto Girl's High Low Dress,1893,1237
355,f7e634a0ac92e2b2c4243d6dae2bfc25,Herberto Girl's A-line Dress,1899,949,Herberto Girl's A-line Dress,1891,1105
356,6062704061bbe10d03c8a7afeb1283ce,Fasense Women's Nighty,1099,439,Fasense Women's Nighty,1091,560
358,cb27a8177c501261c212397d9491eea0,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",2599,899,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",2586,1003
359,87adc80e4c71ee3bce00abd0fa06ef4c,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",2299,899,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",2297,1114
360,9dd74ba09308fb38167fa82059be4425,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",2299,849,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",2292,976
361,31be3ce005eb1bb40002737dc7fb0643,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",2299,899,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",2284,1070
362,96d63aa58f24fafb164e67d33ca847af,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",2299,899,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",2293,1115
363,8697caedde118c4848fad0566646ad45,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",1999,799,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top",1982,962
364,a73090bdd5d83d93630caf78ebc437ce,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",2299,999,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top",2288,1108
365,2c96ec1b2c02e4c29bb61d03668478a6,Totta Pouch for Sony Xperia M5 Dual,799,399,Totta Pouch for Sony Xperia M5 Dual,786,464
366,fd41178d3e845364fce52914580fd852,Lee Mark Men's Solid Formal Shirt,1699,599,Lee Mark Men's Solid Formal Shirt,1694,745
370,fbf96347f0c35de034e8c2b9c6b5740c,YNA Aviator Sunglasses,1199,299,YNA Aviator Sunglasses,1192,369
371,4a9bbd6df73c3d2da798aaeb314ffa27,Ditu&Kritu Warrior Aviator Sunglasses,999,399,Ditu&Kritu Warrior Aviator Sunglasses,998,508
379,e6f89637a64f732f4c64e9afa7708733,Escocer Women's Leggings,2394,788,Escocer Women's Leggings,2385,951
380,8f41719e1c212d3155ba539ee3107fce,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,699,319,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,687,362
381,0b2088ddaeda6f9a104172defc352c83,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,699,319,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,696,411
383,31f655d8cce00660c198924ccb5b3f35,Ozel Studio Casual Sleeveless Solid Women's Top,1190,595,Ozel Studio Casual Sleeveless Solid Women's Top,1187,692
384,012afb03345b895f4c3619eb4cf5fb4a,Shopaholic Casual 3/4 Sleeve Solid Women's Top,1299,499,Shopaholic Casual 3/4 Sleeve Solid Women's Top,1283,612
385,71a309e08631b0775b7f65f3c2aa88ea,Fashion Flow+ Women's Leggings,1199,499,Fashion Flow+ Women's Leggings,1179,626
389,c11744f19b574254004909b877972e00,Yepme Casual Short Sleeve Solid Women's Top,999,399,Yepme Casual Short Sleeve Solid Women's Top,988,513
390,0e292da6ef4ea26301710552c2fa5b6e,Ozel Studio Casual Full Sleeve Solid Women's Top,1450,1015,Ozel Studio Casual Full Sleeve Solid Women's Top,1438,1127
391,a157d2953bbff7ad8535a2ef67ccabcb,Claude Lorrain Black Casuals Shoes,2750,1299,Claude Lorrain Black Casuals Shoes,2743,1456
395,fe04020fa6a44c430032ef1a18f7724d,Bonzer Bellies,699,399,Bonzer Bellies,680,474
397,8abb7ac2b8d4a0e7eba7b13679702e04,Tapyti Casual Sleeveless Solid Women's Top,795,398,Tapyti Casual Sleeveless Solid Women's Top,793,460
398,50d9ee480ba4a59cfb056c18f75a7211,Tapyti Casual Short Sleeve Solid Women's Top,1135,681,Tapyti Casual Short Sleeve Solid Women's Top,1133,808
399,62a05dc8844be56ad9ed9f695e0ee7cc,Tapyti Casual Short Sleeve Solid Women's Top,1135,681,Tapyti Casual Short Sleeve Solid Women's Top,1130,850
401,1294ea7211d3e1feb0cd8c95db9819ee,Tapyti Casual Sleeveless Solid Women's Top,875,440,Tapyti Casual Sleeveless Solid Women's Top,863,504
403,0ca3e131aff651971a6683904575539c,Bonzer Bellies,999,499,Bonzer Bellies,995,597
404,f6e2f96183d4d6563e6b3f85d9c4bc79,Bonzer Bellies,999,499,Bonzer Bellies,992,611
407,8920dc64b18fee3f8c5bff5499fd2f5d,Ozel Studio Casual Full Sleeve Printed Women's Top,985,591,Ozel Studio Casual Full Sleeve Printed Women's Top,974,732
408,4121078e5fa36fe3fedcbbf0950e9851,Ozel Studio Casual Full Sleeve Solid Women's Top,1425,855,Ozel Studio Casual Full Sleeve Solid Women's Top,1413,1018
409,ebd53621ef37807f0d60dbde419a1189,Ozel Studio Casual Sleeveless Printed Women's Top,1290,645,Ozel Studio Casual Sleeveless Printed Women's Top,1278,781
410,1f772435482dc2469655db107d95f045,Gee & Bee Casual Printed Women's Kurti,2164,649,Gee & Bee Casual Printed Women's Kurti,2144,769
411,e6eeb39f07f1ad2b81c3f99b4611ec89,TeeMoods Casual Full Sleeve Striped Women's Top,1399,699,TeeMoods Casual Full Sleeve Striped Women's Top,1379,789
412,d835d5340ca3046e59b8b6b829a5702b,TeeMoods Casual Full Sleeve Striped Women's Top,1399,699,TeeMoods Casual Full Sleeve Striped Women's Top,1383,864
413,bf9ded33f8b7649664ae398ff07036e0,TeeMoods Casual Full Sleeve Striped Women's Top,1399,699,TeeMoods Casual Full Sleeve Striped Women's Top,1383,801
414,9aaad169036fb0d1c3b833e35cb0c887,TeeMoods Casual Full Sleeve Striped Women's Top,1399,699,TeeMoods Casual Full Sleeve Striped Women's Top,1380,803
415,93a4cd714740bfe20a19780738adca6d,TeeMoods Casual Full Sleeve Striped Women's Top,1399,699,TeeMoods Casual Full Sleeve Striped Women's Top,1398,889
416,8b47fff1685a0937fbdfde6aab03b8a8,TeeMoods Casual Full Sleeve Striped Women's Top,1399,699,TeeMoods Casual Full Sleeve Striped Women's Top,1396,853
417,8833216c93fab98ca0d75d7cf4a177c4,TeeMoods Casual Full Sleeve Striped Women's Top,1399,699,TeeMoods Casual Full Sleeve Striped Women's Top,1382,832
418,8e0da2ef46bd4e0e1a18eea17a749067,TeeMoods Casual Full Sleeve Striped Women's Top,1399,699,TeeMoods Casual Full Sleeve Striped Women's Top,1391,782
419,66498ec712dd9a570d6b3b96ed54f1c3,The Clove Casual 3/4 Sleeve Striped Women's Top,1499,699,The Clove Casual 3/4 Sleeve Striped Women's Top,1482,816
420,cc9bb70dfe6af483fd0bceddaef148ee,Nun Casual Full Sleeve Striped Women's Top,1195,585,Nun Casual Full Sleeve Striped Women's Top,1192,748
421,9e5cbe13015251992663085d42ab1082,Moda Vastra Casual 3/4 Sleeve Graphic Print Women's Top,1799,899,Moda Vastra Casual 3/4 Sleeve Graphic Print Women's Top,1788,1148
422,b6c730cc212ea6ed426cbc0db8f6ae4d,Cation Casual Short Sleeve Solid Women's Top,1099,600,Cation Casual Short Sleeve Solid Women's Top,1098,702
423,91d8aee2696ee7698a425d84b1887a7c,Cation Casual 3/4 Sleeve Solid Women's Top,2800,849,Cation Casual 3/4 Sleeve Solid Women's Top,2787,1067
424,21543e591acd33c5e4a9aa932ab496f4,"Cation Casual Short Sleeve, 3/4 Sleeve Solid Women's Top",2600,899,"Cation Casual Short Sleeve, 3/4 Sleeve Solid Women's Top",2598,1137
425,e061c1a2d7bf1b1993bff9ed522989a6,Shopaholic Casual 3/4 Sleeve Solid Women's Top,1299,499,Shopaholic Casual 3/4 Sleeve Solid Women's Top,1290,594
426,5c28a80aaa4f12cca8926d84a1130ce1,Fundoo T Full Sleeve Solid Men's Sweatshirt,1998,749,Fundoo T Full Sleeve Solid Men's Sweatshirt,1979,893
427,f1f97236b0f044a0dd53056a2b060c9c,Cation Casual 3/4 Sleeve Printed Women's Top,1099,750,Cation Casual 3/4 Sleeve Printed Women's Top,1079,850
428,385f0e4a73307f8eb0992a4dfdca9471,Fundoo T Full Sleeve Solid Men's Sweatshirt,1998,749,Fundoo T Full Sleeve Solid Men's Sweatshirt,1991,907
429,51092fc48bb564d976736d2700699102,Goddess Women Casual 3/4 Sleeve Solid Women's Top,1199,719,Goddess Women Casual 3/4 Sleeve Solid Women's Top,1191,883
431,bc71140c796df3a05d4120882cb42ad3,Fundoo T Full Sleeve Solid Men's Sweatshirt,1998,749,Fundoo T Full Sleeve Solid Men's Sweatshirt,1989,888
432,60f36907941acf8b0657f91884edf7f1,Herberto Girl's A-line Dress,1699,849,Herberto Girl's A-line Dress,1691,1095
433,decad654beb9df92b93de4b3b8dba682,Fundoo T Full Sleeve Solid Men's Sweatshirt,1998,749,Fundoo T Full Sleeve Solid Men's Sweatshirt,1982,885
435,8ce08ffb64d7f7d257d4b86bd2cbf0ab,Fundoo T Full Sleeve Solid Men's Sweatshirt,1998,749,Fundoo T Full Sleeve Solid Men's Sweatshirt,1989,926
436,b2d9300f6d2b05f2a32fe6baf658c613,Herberto Girl's High Low Dress,1899,1025,Herberto Girl's High Low Dress,1894,1157
437,e6fab8e1e818f3495a6aa120951cd6a1,Fundoo T Full Sleeve Solid Men's Sweatshirt,1998,749,Fundoo T Full Sleeve Solid Men's Sweatshirt,1994,924
438,af07bdb66f2cab0cc2e51203c96bfd91,Herberto Girl's A-line Dress,1599,649,Herberto Girl's A-line Dress,1587,718
442,2294f01e941fab1461a825c185ed32ba,Tapyti Casual Full Sleeve Solid Women's Top,845,420,Tapyti Casual Full Sleeve Solid Women's Top,844,487
443,90984dfe8cab48ee97475fc6721b97b5,Tapyti Casual Short Sleeve Solid Women's Top,815,408,Tapyti Casual Short Sleeve Solid Women's Top,814,489
446,184ce82ef9f723893c995b5f89ef3a4d,Cation Casual 3/4 Sleeve Solid Women's Top,999,499,Cation Casual 3/4 Sleeve Solid Women's Top,997,605
448,d88642caefd77796ee95d340182f4d6e,Cation Casual 3/4 Sleeve Solid Women's Top,1998,950,Cation Casual 3/4 Sleeve Solid Women's Top,1996,1165
450,f134532269981b2b606cf46a9ace1d53,Cation Casual Short Sleeve Solid Women's Top,899,499,Cation Casual Short Sleeve Solid Women's Top,882,580
451,2ceb2d87255820d363a85e78d39c30a1,Life by Shoppers Stop Women's Gathered Dress,1399,839,Life by Shoppers Stop Women's Gathered Dress,1387,1014
454,9f6a7387b1ef398d34fb0fb074afe779,Dumdaar.com Women's Gathered Dress,1699,899,Dumdaar.com Women's Gathered Dress,1693,1117
460,0e450a47ae8d3766b4ea11c7bede4faa,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,749,369,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,748,456
461,9e5e9b88a819fabb30cc53c2dc2ef96b,Selfcare Soft & Comfortable Newly Launched Girl's Top,720,360,Selfcare Soft & Comfortable Newly Launched Girl's Top,710,428
462,469e4e83555697e4223388d1ec8ea4af,Selfcare Soft & Comfortable Newly Launched Girl's Pyjama,740,370,Selfcare Soft & Comfortable Newly Launched Girl's Pyjama,734,424
463,ae1f38679a3ebdc5a53c65b6a1fd63bc,Selfcare Soft & Comfortable Newly Launched Girl's Pyjama,740,370,Selfcare Soft & Comfortable Newly Launched Girl's Pyjama,722,450
464,c73ce7e536a424a997a896a7f62b7367,Selfcare Soft & Comfortable Newly Launched Girl's Pyjama,740,370,Selfcare Soft & Comfortable Newly Launched Girl's Pyjama,732,442
465,639e07ee510d27fdb371f6d0d5da8e35,Selfcare Soft & Comfortable Newly Launched Girl's Top,720,360,Selfcare Soft & Comfortable Newly Launched Girl's Top,707,457
466,f5ce88f7e407e1be63f82d74d5259d52,Selfcare Girl's Top - Pyjama Set,749,369,Selfcare Girl's Top - Pyjama Set,732,479
468,e71534023b83eb3b0bacb59b6bd87b26,Addyvero Geometric Print Round Neck Casual Boy's Sweater,1499,549,Addyvero Geometric Print Round Neck Casual Boy's Sweater,1485,613
471,54b2c569a05f819fc4d37b378e76dcd8,Ozel Studio Casual Full Sleeve Floral Print Women's Top,1645,987,Ozel Studio Casual Full Sleeve Floral Print Women's Top,1627,1146
472,ab3a502f1d36c3deb4aefeab63a9cf9a,Navaksha Necktie Men's  Combo,1550,756,Navaksha Necktie Men's  Combo,1532,875
473,62b29ffa75ae615eacc04382ce733abd,Navaksha Necktie Men's  Combo,1550,756,Navaksha Necktie Men's  Combo,1543,937
474,8f06a7a986f85f68ff3927da34f56328,Navaksha Necktie Men's  Combo,1550,756,Navaksha Necktie Men's  Combo,1539,899
475,0dad330b790e1742af9c14a5d1e5cd4a,Navaksha Necktie Men's  Combo,1550,756,Navaksha Necktie Men's  Combo,1532,878
476,a26e40a0d6e3936cf244fdf62dbf83ca,Navaksha Necktie Men's  Combo,1400,840,Navaksha Necktie Men's  Combo,1385,1058
477,33036cb1e49fff2540702689793b6bde,Navaksha Necktie Men's  Combo,1400,840,Navaksha Necktie Men's  Combo,1389,1024
478,403bb521ba0fb60574befcc79ea0b7ea,Bells And Whistles Striped Round Neck Boy's Sweater,1099,659,Bells And Whistles Striped Round Neck Boy's Sweater,1097,790
479,04e7e9f6cdd399db4cfc7efeb10e6ba0,Babeezworld Solid Round Neck Boy's Sweater,1400,800,Babeezworld Solid Round Neck Boy's Sweater,1382,941
483,72d0e0706b2123136e3075b1b12e3d2c,Klick Casual Full Sleeve Solid Women's Top,1799,546,Klick Casual Full Sleeve Solid Women's Top,1782,631
485,7c12784242b3c349c32628e079253d6b,Cation Casual Short Sleeve Solid Women's Top,1400,600,Cation Casual Short Sleeve Solid Women's Top,1391,739
487,29dd1af4ef66a2fe6498fd707b0d03d8,Yna Wayfarer Sunglasses,1199,299,Yna Wayfarer Sunglasses,1190,378
488,6a99eb349d9e1250756e8dd09548ad84,TeeMoods Casual Short Sleeve Solid Women's Top,999,600,TeeMoods Casual Short Sleeve Solid Women's Top,980,750
489,57016d9764f932d0a38e71ce52de343d,TeeMoods Casual Short Sleeve Solid Women's Top,999,600,TeeMoods Casual Short Sleeve Solid Women's Top,996,764
490,3496cb22c0fcb484829c54b163016dfd,TeeMoods Casual Full Sleeve Solid Women's Top,999,499,TeeMoods Casual Full Sleeve Solid Women's Top,986,630
492,133b7b5ea91e8eea4150ae5974ed4c92,Aaliya Casual Sleeveless Solid Women's Top,1400,700,Aaliya Casual Sleeveless Solid Women's Top,1397,884
494,1d20306d6543ec62a712b16b671e6e7e,Cation Casual Short Sleeve Solid Women's Top,899,499,Cation Casual Short Sleeve Solid Women's Top,885,617
495,2887c3b4980bc67268ac024b5b39705b,Cation Casual Short Sleeve Solid Women's Top,1200,499,Cation Casual Short Sleeve Solid Women's Top,1193,621
496,c55dad5c900f887fd241c2e2d00cd473,Cation Casual 3/4 Sleeve Solid Women's Top,1400,499,Cation Casual 3/4 Sleeve Solid Women's Top,1387,573
497,59b32ba347f63e845c482a0ec8b3b1c4,Cation Casual 3/4 Sleeve Solid Women's Top,899,499,Cation Casual 3/4 Sleeve Solid Women's Top,894,609
498,7e6b96082504a33872b8c788af55f16e,"Cation Casual Short Sleeve, Sleeveless Solid Women's Top",2200,799,"Cation Casual Short Sleeve, Sleeveless Solid Women's Top",2196,1032
